Alignment ID,Ontology,metric,value,ci_lower,ci_upper,genotype
HexCer 42:1;O3|HexCer 18:1;O2/24:0;O(M-H)_13.01,HexCer_HS,DR_median_abundance,302925.54400000005,140759.325,447890.07,APOE3
HexCer 42:1;O3|HexCer 18:1;O2/24:0;O(M-H)_13.01,HexCer_HS,DR_median_abundance,277316.092,237681.722,399528.444,APOE4
HexCer 42:2;O2|HexCer 18:1;O2/24:1(M+H-[H2O])_12.23,HexCer_NS,DR_median_abundance,509692.219,465133.787,606801.776,APOE2
HexCer 42:2;O2|HexCer 18:1;O2/24:1(M+H-[H2O])_12.23,HexCer_NS,DR_median_abundance,338676.1205,258155.628,429991.172,APOE3
HexCer 42:2;O2|HexCer 18:1;O2/24:1(M+H-[H2O])_12.23,HexCer_NS,DR_median_abundance,384344.798,336052.91,474541.857,APOE4
HexCer 42:2;O3|HexCer 18:1;O2/24:1;O(M+H)_11.84,HexCer_HS,DR_median_abundance,1507666.355,1257816.94,1812131.71,APOE2
HexCer 42:2;O3|HexCer 18:1;O2/24:1;O(M+H)_11.84,HexCer_HS,DR_median_abundance,1297137.955,1050315.96,1657345.0299999998,APOE3
HexCer 42:2;O3|HexCer 18:1;O2/24:1;O(M+H)_11.84,HexCer_HS,DR_median_abundance,1396928.14,1100376.705,1627973.53,APOE4
HexCer 42:3;O2|HexCer 18:2;O2/24:1(M+H)_11.28,HexCer_NS,DR_median_abundance,653033.0915,594554.803,875513.74,APOE2
HexCer 42:3;O2|HexCer 18:2;O2/24:1(M+H)_11.28,HexCer_NS,DR_median_abundance,613850.645,469509.1040000001,723152.43,APOE3
HexCer 42:3;O2|HexCer 18:2;O2/24:1(M+H)_11.28,HexCer_NS,DR_median_abundance,702065.474,462734.04478750005,819340.2849999999,APOE4
HexCer 43:1;O3(M+H)_13.11,HexCer_HS,DR_median_abundance,403515.751,294605.21699999995,474682.6635749997,APOE2
HexCer 43:1;O3(M+H)_13.11,HexCer_HS,DR_median_abundance,425094.4,279443.36600000004,531647.3485,APOE3
HexCer 43:1;O3(M+H)_13.11,HexCer_HS,DR_median_abundance,342349.8375,246514.625,424797.05,APOE4
HexCer 43:1;O3|HexCer 18:1;O2/25:0;O(M+H-[H2O])_13.11,HexCer_HS,DR_median_abundance,394573.8085,311392.16400000005,485214.479925,APOE2
HexCer 43:1;O3|HexCer 18:1;O2/25:0;O(M+H-[H2O])_13.11,HexCer_HS,DR_median_abundance,236727.061,194699.609,315259.145,APOE3
HexCer 43:1;O3|HexCer 18:1;O2/25:0;O(M+H-[H2O])_13.11,HexCer_HS,DR_median_abundance,279942.90099999995,205334.175,394731.36,APOE4
HexCer 43:2;O3|HexCer 18:1;O2/25:1;O(M+H)_12.49,HexCer_HS,DR_median_abundance,148444.4275,131148.556,169216.20988749998,APOE2
HexCer 43:2;O3|HexCer 18:1;O2/25:1;O(M+H)_12.49,HexCer_HS,DR_median_abundance,138188.0485,116471.21168125,154309.68422499998,APOE3
HexCer 43:2;O3|HexCer 18:1;O2/25:1;O(M+H)_12.49,HexCer_HS,DR_median_abundance,128049.4535,112433.79216250002,152611.69079999998,APOE4
HexCer 44:1;O3|HexCer 20:1;O2/24:0;O(M+H)_13.29,HexCer_HS,DR_median_abundance,73145.924,73145.924,73145.924,APOE2
HexCer 44:1;O3|HexCer 20:1;O2/24:0;O(M+H)_13.29,HexCer_HS,DR_median_abundance,88576.82299999999,73407.846,108050.287,APOE3
HexCer 44:1;O3|HexCer 20:1;O2/24:0;O(M+H)_13.29,HexCer_HS,DR_median_abundance,44121.68685,27389.153,81814.734,APOE4
LPA 19:5(M-H)_5.77,LPA,DR_median_abundance,122745.1404,91542.1823,132488.537,APOE2
LPA 19:5(M-H)_5.77,LPA,DR_median_abundance,91857.5731,64070.06020000001,151196.34929999997,APOE3
LPA 19:5(M-H)_5.77,LPA,DR_median_abundance,144224.3573,76458.8745,454518.107,APOE4
LPC 14:0(M+H)_5.45,LPC,DR_median_abundance,68347.8315,58075.008,89420.71889999999,APOE2
LPC 14:0(M+H)_5.45,LPC,DR_median_abundance,67207.45985,45435.75,75295.0938,APOE3
LPC 14:0(M+H)_5.45,LPC,DR_median_abundance,99732.36599999998,84931.705,105650.2115,APOE4
LPC 14:0/0:0(M+H)_5.45,LPC,DR_median_abundance,48458.5432,46490.6704,61560.2378,APOE2
LPC 14:0/0:0(M+H)_5.45,LPC,DR_median_abundance,27338.923000000003,20097.696750000003,33921.493,APOE3
LPC 14:0/0:0(M+H)_5.45,LPC,DR_median_abundance,43330.83535,30978.3736075,56496.3389,APOE4
LPC 15:0/0:0(M+H)_5.78,LPC,DR_median_abundance,55068.0998,43107.73495,78101.55799999999,APOE2
LPC 15:0/0:0(M+H)_5.78,LPC,DR_median_abundance,57574.0365,48546.28071625,67644.16375,APOE3
LPC 15:0/0:0(M+H)_5.78,LPC,DR_median_abundance,37049.58315,33963.2676,47652.76869999999,APOE4
LPC 16:0(M+H)_6.13,LPC,DR_median_abundance,6851408.8950000005,6081348.600000001,7981729.05,APOE2
LPC 16:0(M+H)_6.13,LPC,DR_median_abundance,9443333.81,7712672.77,9910693.1,APOE3
LPC 16:0(M+H)_6.13,LPC,DR_median_abundance,10228020.42,8667731.1,10610329.0,APOE4
LPC 16:0/0:0(M+H)_6.13,LPC,DR_median_abundance,4319742.470000001,3403151.66,5797583.42,APOE2
LPC 16:0/0:0(M+H)_6.13,LPC,DR_median_abundance,6041910.76,5042717.67,7250237.800000001,APOE3
LPC 16:0/0:0(M+H)_6.13,LPC,DR_median_abundance,8054968.42,6364069.84,9025289.22125,APOE4
LPC 16:1(M+H)_5.62,LPC,DR_median_abundance,86944.62599999999,72311.4246,106740.709,APOE2
LPC 16:1(M+H)_5.62,LPC,DR_median_abundance,46629.22585,32195.999953750004,58675.233,APOE3
LPC 16:1(M+H)_5.62,LPC,DR_median_abundance,53107.956000000006,48979.7263,66687.33499999999,APOE4
LPC 17:0/0:0(M+H)_6.46,LPC,DR_median_abundance,145855.028,123702.8875,173038.93264999997,APOE2
LPC 17:0/0:0(M+H)_6.46,LPC,DR_median_abundance,121636.045,85636.6086,134241.91999999998,APOE3
LPC 17:0/0:0(M+H)_6.46,LPC,DR_median_abundance,126348.679,110641.57134999998,148842.98109999998,APOE4
LPC 17:3(M+H)_5.28,LPC,DR_median_abundance,91626.5543,82786.245,93396.543,APOE2
LPC 17:3(M+H)_5.28,LPC,DR_median_abundance,82284.045,71829.07699999999,92453.65865,APOE3
LPC 17:3(M+H)_5.28,LPC,DR_median_abundance,86122.44675,68316.446,90767.172,APOE4
LPC 18:0(M+H)_6.75,LPC,DR_median_abundance,5449239.98,4591158.799999999,6305520.0,APOE2
LPC 18:0(M+H)_6.75,LPC,DR_median_abundance,5115236.220000001,3375932.0,5799076.95,APOE3
LPC 18:0(M+H)_6.75,LPC,DR_median_abundance,5814061.49,5101578.77,6480632.0,APOE4
LPC 18:2(M+H)_5.78,LPC,DR_median_abundance,308888.6055,146689.72400000002,347899.7621124999,APOE2
LPC 18:2(M+H)_5.78,LPC,DR_median_abundance,152868.56485,96818.7165,205573.66,APOE3
LPC 18:2(M+H)_5.78,LPC,DR_median_abundance,221083.9865,157723.7040875,266507.93200000003,APOE4
LPC 18:3(M+H)_5.52,LPC,DR_median_abundance,257966.779,236654.78,270446.69499999995,APOE2
LPC 18:3(M+H)_5.52,LPC,DR_median_abundance,326113.9425,297547.46300000005,348623.645,APOE3
LPC 18:3(M+H)_5.52,LPC,DR_median_abundance,336167.1715,276799.286,377061.108,APOE4
LPC 19:0/0:0(M+H)_6.96,LPC,DR_median_abundance,19084.15275,10629.3403,20721.70575,APOE2
LPC 19:0/0:0(M+H)_6.96,LPC,DR_median_abundance,16368.024700000002,10494.7318,17125.335199999998,APOE3
LPC 19:0/0:0(M+H)_6.96,LPC,DR_median_abundance,18660.72433,14596.10894,32560.8041,APOE4
LPC 20:0/0:0(M+H)_7.3,LPC,DR_median_abundance,53911.4693,44677.91735,70882.70999999999,APOE2
LPC 20:0/0:0(M+H)_7.3,LPC,DR_median_abundance,41497.62300000001,25984.474400000003,53591.1177,APOE3
LPC 20:0/0:0(M+H)_7.3,LPC,DR_median_abundance,54315.1125,38657.0762,71395.7451025,APOE4
LPC 20:5(M+H)_5.41,LPC,DR_median_abundance,15592.1538,11279.1814,20547.4271,APOE2
LPC 20:5(M+H)_5.41,LPC,DR_median_abundance,9503.1369,6532.41026,18226.9655,APOE3
LPC 20:5(M+H)_5.41,LPC,DR_median_abundance,13307.5056,12251.2752,17353.4472,APOE4
LPC 20:5/0:0(M+H)_5.41,LPC,DR_median_abundance,146655.2142,18277.1675,275033.2609,APOE3
LPC 22:0/0:0(M+H)_7.71,LPC,DR_median_abundance,17730.7586,14988.4965,24357.22615,APOE2
LPC 22:0/0:0(M+H)_7.71,LPC,DR_median_abundance,16567.8025,12615.6155,19556.31545,APOE3
LPC 22:0/0:0(M+H)_7.71,LPC,DR_median_abundance,22565.231700000004,14301.8216,24201.9788,APOE4
LPC 22:4(M+H)_6.42,LPC,DR_median_abundance,259946.1565,176449.47500000003,318606.804,APOE2
LPC 22:4(M+H)_6.42,LPC,DR_median_abundance,173945.46029999998,123012.263,274695.757,APOE3
LPC 22:4(M+H)_6.42,LPC,DR_median_abundance,277035.1825,180392.3255,389741.4235625,APOE4
LPC 22:6(M+H)_5.89,LPC,DR_median_abundance,2551513.81,1563166.4,3625368.82,APOE2
LPC 22:6(M+H)_5.89,LPC,DR_median_abundance,1869663.4,1216003.84,2183694.9581249994,APOE3
LPC 22:6(M+H)_5.89,LPC,DR_median_abundance,1920983.997,1501660.77,2212101.9138,APOE4
LPC 24:4(M+H)_6.5,LPC,DR_median_abundance,25370.491,19458.146,36164.95,APOE2
LPC 24:4(M+H)_6.5,LPC,DR_median_abundance,23219.544,15333.0507,26116.3908,APOE3
LPC 24:4(M+H)_6.5,LPC,DR_median_abundance,20154.37405,15928.42455,31009.831,APOE4
LPC O-16:0(M+H)_6.62,EtherLPC,DR_median_abundance,179478.499,167173.39659999998,227543.543,APOE2
LPC O-16:0(M+H)_6.62,EtherLPC,DR_median_abundance,137868.0955,104757.638,155316.986,APOE3
LPC O-16:0(M+H)_6.62,EtherLPC,DR_median_abundance,164020.0865,135990.07962875,193412.551,APOE4
LPC O-18:1(M+H)_6.72,EtherLPC,DR_median_abundance,136252.695,116419.274,166268.734,APOE2
LPC O-18:1(M+H)_6.72,EtherLPC,DR_median_abundance,120766.8215,109016.388,132517.255,APOE3
LPC O-18:1(M+H)_6.72,EtherLPC,DR_median_abundance,98609.945,98609.945,98609.945,APOE4
LPE 15:0(M-H)_5.76,LPE,DR_median_abundance,32510.7174,26704.1578,38793.971,APOE2
LPE 15:0(M-H)_5.76,LPE,DR_median_abundance,29470.6657,23568.58255,32604.7304,APOE3
LPE 15:0(M-H)_5.76,LPE,DR_median_abundance,25177.8266,21602.7976,29991.885500000004,APOE4
LPE 16:0(M+H)_6.24,LPE,DR_median_abundance,322439.885,245499.492,402899.61400000006,APOE2
LPE 16:0(M+H)_6.24,LPE,DR_median_abundance,324088.38,288117.43899999995,336702.45900000003,APOE3
LPE 16:0(M+H)_6.24,LPE,DR_median_abundance,260056.994,183216.468,340887.207,APOE4
LPE 16:0(M-H)_6.24,LPE,DR_median_abundance,322439.885,245499.492,402899.61400000006,APOE2
LPE 16:0(M-H)_6.24,LPE,DR_median_abundance,324088.38,288117.43899999995,336702.45900000003,APOE3
LPE 16:0(M-H)_6.24,LPE,DR_median_abundance,260056.994,183216.468,340887.207,APOE4
LPE 16:1(M+H)_5.71,LPE,DR_median_abundance,25977.8428,22288.08755,28337.44504875,APOE2
LPE 16:1(M+H)_5.71,LPE,DR_median_abundance,16299.1797,13422.2167,25208.6752,APOE3
LPE 16:1(M+H)_5.71,LPE,DR_median_abundance,18082.9113,14982.5483,22637.6156,APOE4
LPE 16:1(M-H)_5.71,LPE,DR_median_abundance,25977.8428,22288.08755,28337.44504875,APOE2
LPE 16:1(M-H)_5.71,LPE,DR_median_abundance,16299.1797,13422.2167,25208.6752,APOE3
LPE 16:1(M-H)_5.71,LPE,DR_median_abundance,18082.9113,14982.5483,22637.6156,APOE4
LPE 18:0(M+H)_6.83,LPE,DR_median_abundance,923392.9745,857963.871,1044216.3335,APOE2
LPE 18:0(M+H)_6.83,LPE,DR_median_abundance,853192.0540000001,726304.37,1024047.035,APOE3
LPE 18:0(M+H)_6.83,LPE,DR_median_abundance,1080469.62,859510.55,1197369.33,APOE4
LPE 18:0(M-H)_6.83,LPE,DR_median_abundance,923392.9745,857963.871,1044216.3335,APOE2
LPE 18:0(M-H)_6.83,LPE,DR_median_abundance,853192.0540000001,726304.37,1024047.035,APOE3
LPE 18:0(M-H)_6.83,LPE,DR_median_abundance,1080469.62,859510.55,1197369.33,APOE4
LPE 18:1(M+H)_6.37,LPE,DR_median_abundance,1288769.8925,1100823.407,1472150.1032124993,APOE2
LPE 18:1(M+H)_6.37,LPE,DR_median_abundance,1715834.847,1165778.838,2054204.997,APOE3
LPE 18:1(M+H)_6.37,LPE,DR_median_abundance,1308020.163,1119522.55,1946900.23,APOE4
LPE 18:1(d7)(M-H)_6.34,LPE,DR_median_abundance,63722.94475,60015.959350000005,77517.25809999999,APOE2
LPE 18:1(d7)(M-H)_6.34,LPE,DR_median_abundance,79489.9821,74284.4705,87432.7715,APOE3
LPE 18:1(d7)(M-H)_6.34,LPE,DR_median_abundance,71649.66919999999,51154.89139999999,96408.354,APOE4
LPE 18:2(M+H)_5.89,LPE,DR_median_abundance,16224.57716,14308.0373,19655.153,APOE2
LPE 18:2(M+H)_5.89,LPE,DR_median_abundance,18548.6511,15978.3529175,22476.1293,APOE3
LPE 18:2(M+H)_5.89,LPE,DR_median_abundance,16043.1443,12713.3589,18425.9976,APOE4
LPE 18:2(M-H)_5.89,LPE,DR_median_abundance,16224.57716,14308.0373,19655.153,APOE2
LPE 18:2(M-H)_5.89,LPE,DR_median_abundance,18548.6511,15978.3529175,22476.1293,APOE3
LPE 18:2(M-H)_5.89,LPE,DR_median_abundance,16043.1443,12713.3589,18425.9976,APOE4
LPE 20:0(M+H)_7.6,LPE,DR_median_abundance,33742.6716,23728.4231,42033.93795,APOE2
LPE 20:0(M+H)_7.6,LPE,DR_median_abundance,64442.6753,39869.272511250005,81650.69739999999,APOE3
LPE 20:0(M+H)_7.6,LPE,DR_median_abundance,39870.8184,29743.3794,55971.8785,APOE4
LPE 20:1(M+H)_6.91,LPE,DR_median_abundance,576267.0515000001,431935.663,636533.3899999999,APOE2
LPE 20:1(M+H)_6.91,LPE,DR_median_abundance,637055.1599999999,447103.65426250006,857197.0460000001,APOE3
LPE 20:1(M+H)_6.91,LPE,DR_median_abundance,598506.875,345978.032,832413.414,APOE4
LPE 20:2(M+H)_6.54,LPE,DR_median_abundance,35232.79775,29237.191100000004,48058.3297,APOE2
LPE 20:2(M+H)_6.54,LPE,DR_median_abundance,37075.6897,28084.0816,49221.791924999954,APOE3
LPE 20:2(M+H)_6.54,LPE,DR_median_abundance,36907.20865,26843.30295,48311.51899999999,APOE4
LPE 20:2(M-H)_6.54,LPE,DR_median_abundance,35232.79775,29237.191100000004,48058.3297,APOE2
LPE 20:2(M-H)_6.54,LPE,DR_median_abundance,37075.6897,28084.0816,49221.791924999954,APOE3
LPE 20:2(M-H)_6.54,LPE,DR_median_abundance,36907.20865,26843.30295,48311.51899999999,APOE4
LPE 20:3(M+H)_6.3,LPE,DR_median_abundance,45697.86145,36386.9686,58801.1877,APOE2
LPE 20:3(M+H)_6.3,LPE,DR_median_abundance,72715.26525,57441.083900000005,80807.64955,APOE3
LPE 20:3(M+H)_6.3,LPE,DR_median_abundance,54672.2635,39460.5646,78175.996,APOE4
LPE 20:4(M-H)_5.81,LPE,DR_median_abundance,962737.297,820290.1035,1151844.443,APOE2
LPE 20:4(M-H)_5.81,LPE,DR_median_abundance,1122330.593,717235.6799999999,1516855.4,APOE3
LPE 20:4(M-H)_5.81,LPE,DR_median_abundance,774352.043,499553.754,943799.63,APOE4
LPE 20:5(M+H)_5.41,LPE,DR_median_abundance,7917.57617,6820.52065,13399.289515,APOE2
LPE 20:5(M+H)_5.41,LPE,DR_median_abundance,11892.03955,9638.11227,13284.3638,APOE3
LPE 20:5(M+H)_5.41,LPE,DR_median_abundance,10154.65435,8434.9457,12506.3903,APOE4
LPE 20:5(M-H)_5.41,LPE,DR_median_abundance,7917.57617,6820.52065,13399.289515,APOE2
LPE 20:5(M-H)_5.41,LPE,DR_median_abundance,11892.03955,9638.11227,13284.3638,APOE3
LPE 20:5(M-H)_5.41,LPE,DR_median_abundance,10154.65435,8434.9457,12506.3903,APOE4
LPE 22:2(M-H)_6.79,LPE,DR_median_abundance,6534.7694,5643.81567,7914.929700000001,APOE2
LPE 22:2(M-H)_6.79,LPE,DR_median_abundance,7071.7677,5695.04183,11462.884800000002,APOE3
LPE 22:2(M-H)_6.79,LPE,DR_median_abundance,7947.061565,5122.6054,10595.9825,APOE4
LPE 22:3(M+H)_6.74,LPE,DR_median_abundance,15691.72085,13460.5857,23689.2506,APOE2
LPE 22:3(M+H)_6.74,LPE,DR_median_abundance,21186.2725,15789.758179999995,25151.48605,APOE3
LPE 22:3(M+H)_6.74,LPE,DR_median_abundance,17420.61065,10472.797325,31766.09095,APOE4
LPE 22:4(M+H)_6.28,LPE,DR_median_abundance,1063749.078,929629.085,1170216.24,APOE2
LPE 22:4(M+H)_6.28,LPE,DR_median_abundance,681098.86,557319.717,897095.077,APOE3
LPE 22:4(M+H)_6.28,LPE,DR_median_abundance,837526.2540000001,686469.084,1006875.19,APOE4
LPE 22:4(M-H)_6.28,LPE,DR_median_abundance,1063749.078,929629.085,1170216.24,APOE2
LPE 22:4(M-H)_6.28,LPE,DR_median_abundance,681098.86,557319.717,897095.077,APOE3
LPE 22:4(M-H)_6.28,LPE,DR_median_abundance,837526.2540000001,686469.084,1006875.19,APOE4
LPE 22:5(M+H)_5.88,LPE,DR_median_abundance,50681.82975,40589.40351624999,63995.51652124998,APOE2
LPE 22:5(M+H)_5.88,LPE,DR_median_abundance,48640.7317,22887.9105,66752.959,APOE3
LPE 22:5(M+H)_5.88,LPE,DR_median_abundance,35254.906950000004,25511.035546875,54287.5655,APOE4
LPE 22:6(M-H)_5.66,LPE,DR_median_abundance,2723368.72,2053571.896,3153217.87,APOE2
LPE 22:6(M-H)_5.66,LPE,DR_median_abundance,2357684.5250000004,1535300.12,4199934.45,APOE3
LPE 22:6(M-H)_5.66,LPE,DR_median_abundance,2693213.93,1361195.34,3508159.9,APOE4
LPE 24:1(M+H)_8.11,LPE,DR_median_abundance,8794.1635,6675.376899999999,12081.919375,APOE2
LPE 24:1(M+H)_8.11,LPE,DR_median_abundance,10758.2065,8464.803399999999,15299.6044,APOE3
LPE 24:1(M+H)_8.11,LPE,DR_median_abundance,7646.917,6415.702,9881.5382,APOE4
LPE 24:4(M+H)_6.71,LPE,DR_median_abundance,50522.6844,44336.849,56390.8708,APOE2
LPE 24:4(M+H)_6.71,LPE,DR_median_abundance,52947.0892,39312.87576625,63712.876,APOE3
LPE 24:4(M+H)_6.71,LPE,DR_median_abundance,50910.01,36398.997,52817.7483,APOE4
LPE 24:4(M-H)_6.71,LPE,DR_median_abundance,50522.6844,44336.849,56390.8708,APOE2
LPE 24:4(M-H)_6.71,LPE,DR_median_abundance,52947.0892,39312.87576625,63712.876,APOE3
LPE 24:4(M-H)_6.71,LPE,DR_median_abundance,50910.01,36398.997,52817.7483,APOE4
LPE 24:5(M+H)_6.39,LPE,DR_median_abundance,23656.1794,21241.5799,26185.7391,APOE2
LPE 24:5(M+H)_6.39,LPE,DR_median_abundance,24321.8988,20266.0741,31240.80055,APOE3
LPE 24:5(M+H)_6.39,LPE,DR_median_abundance,19389.7319,14559.448600000002,25498.4671,APOE4
LPE 24:5(M-H)_6.39,LPE,DR_median_abundance,23656.1794,21241.5799,26185.7391,APOE2
LPE 24:5(M-H)_6.39,LPE,DR_median_abundance,24321.8988,20266.0741,31240.80055,APOE3
LPE 24:5(M-H)_6.39,LPE,DR_median_abundance,19389.7319,14559.448600000002,25498.4671,APOE4
LPE 24:6(M+H)_6.02,LPE,DR_median_abundance,27364.1925,19293.0691,32295.4187,APOE2
LPE 24:6(M+H)_6.02,LPE,DR_median_abundance,26640.9601,18361.65617,31007.438050000004,APOE3
LPE 24:6(M+H)_6.02,LPE,DR_median_abundance,28125.05625,16054.4781,37961.9522,APOE4
LPE 24:6(M-H)_6.02,LPE,DR_median_abundance,27364.1925,19293.0691,32295.4187,APOE2
LPE 24:6(M-H)_6.02,LPE,DR_median_abundance,26640.9601,18361.65617,31007.438050000004,APOE3
LPE 24:6(M-H)_6.02,LPE,DR_median_abundance,28125.05625,16054.4781,37961.9522,APOE4
LPE O-16:0(M-H)_6.39,EtherLPE,DR_median_abundance,62249.3983,57176.679,73913.29025,APOE2
LPE O-16:0(M-H)_6.39,EtherLPE,DR_median_abundance,58011.3823,46923.338,61654.658,APOE3
LPE O-16:0(M-H)_6.39,EtherLPE,DR_median_abundance,53126.052,43900.130000000005,67161.178,APOE4
LPE O-18:0(M+H)_7.08,EtherLPE,DR_median_abundance,45763.97465,37919.28,52018.76475,APOE2
LPE O-18:0(M+H)_7.08,EtherLPE,DR_median_abundance,40167.6046,33251.0793,42239.2811,APOE3
LPE O-18:0(M+H)_7.08,EtherLPE,DR_median_abundance,46198.192500000005,36191.22,50737.253,APOE4
LPE O-18:0(M-H)_7.08,EtherLPE,DR_median_abundance,45763.97465,37919.28,52018.76475,APOE2
LPE O-18:0(M-H)_7.08,EtherLPE,DR_median_abundance,40167.6046,33251.0793,42239.2811,APOE3
LPE O-18:0(M-H)_7.08,EtherLPE,DR_median_abundance,46198.192500000005,36191.22,50737.253,APOE4
LPE O-18:1(M-H)_6.71,EtherLPE,DR_median_abundance,8544.305649999998,8544.305649999998,8544.305649999998,APOE3
LPE P-18:1(M+H)_6.4,EtherLPE,DR_median_abundance,45630.7232,34545.5236,48666.05185,APOE2
LPE P-18:1(M+H)_6.4,EtherLPE,DR_median_abundance,38587.1389,34976.4899,43910.6751,APOE3
LPE P-18:1(M+H)_6.4,EtherLPE,DR_median_abundance,40485.61979999999,34330.2071,52552.2145,APOE4
LPG 15:0(M-H)_5.34,LPG,DR_median_abundance,55105.15685,51698.977000000006,68267.54441624998,APOE2
LPG 15:0(M-H)_5.34,LPG,DR_median_abundance,61162.5657,55091.461,65798.65338999996,APOE3
LPG 15:0(M-H)_5.34,LPG,DR_median_abundance,71030.2475,59881.3865,75434.33940000001,APOE4
LPG 16:0(M-H)_5.73,LPG,DR_median_abundance,22905.8526,19832.0533,25503.8439,APOE2
LPG 16:0(M-H)_5.73,LPG,DR_median_abundance,25739.7799,18301.165050000003,30605.623,APOE3
LPG 16:0(M-H)_5.73,LPG,DR_median_abundance,15848.9497,13882.654,29140.0956,APOE4
LPG 18:1(M-H)_5.87,LPG,DR_median_abundance,31956.0058,22316.4596,44491.78599999999,APOE2
LPG 18:1(M-H)_5.87,LPG,DR_median_abundance,22202.3585,18277.7291,25465.3387,APOE3
LPG 18:1(M-H)_5.87,LPG,DR_median_abundance,30355.0987,24006.8397,37117.1681,APOE4
LPG 20:4(M-H)_5.27,LPG,DR_median_abundance,8596.4062,5477.28248,11663.17073,APOE2
LPG 20:4(M-H)_5.27,LPG,DR_median_abundance,10218.053,9566.1829,11377.3355,APOE3
LPG 20:4(M-H)_5.27,LPG,DR_median_abundance,13370.06873,10204.55255,18903.50977,APOE4
LPG 22:6(M-H)_5.34,LPG,DR_median_abundance,16667.03328,6720.23654,52546.4416,APOE3
LPG 22:6(M-H)_5.34,LPG,DR_median_abundance,6951.4065,6951.4065,6951.4065,APOE4
LPG O-20:1(M-H)_7.41,EtherLPG,DR_median_abundance,37923.26925,26330.984000000004,45146.2787,APOE2
LPG O-20:1(M-H)_7.41,EtherLPG,DR_median_abundance,32055.438600000005,24404.7302,54524.3386,APOE3
LPG O-20:1(M-H)_7.41,EtherLPG,DR_median_abundance,39091.122,32052.5669,48521.786,APOE4
LPI 15:0(M-H)_5.18,LPI,DR_median_abundance,35671.0343,32579.607900000003,43130.2024,APOE2
LPI 15:0(M-H)_5.18,LPI,DR_median_abundance,60922.2773,53940.322400000005,70362.63680000001,APOE3
LPI 15:0(M-H)_5.18,LPI,DR_median_abundance,51279.7244,47055.8972,62676.4042,APOE4
LPI 16:0(M-H)_5.51,LPI,DR_median_abundance,21099.7196,19188.1007,23961.31,APOE2
LPI 16:0(M-H)_5.51,LPI,DR_median_abundance,21717.3035,12873.2027,25529.5532,APOE3
LPI 16:0(M-H)_5.51,LPI,DR_median_abundance,21131.81186,16759.1995,28828.581,APOE4
LPI 18:0(M-H)_6.02,LPI,DR_median_abundance,236601.0155,171920.206,385789.333,APOE2
LPI 18:0(M-H)_6.02,LPI,DR_median_abundance,284507.132,237347.167,360172.86,APOE3
LPI 18:0(M-H)_6.02,LPI,DR_median_abundance,218418.919,209954.793,552084.744,APOE4
LPI 20:4(M-H)_5.06,LPI,DR_median_abundance,226983.3985,138284.8589,375440.785,APOE2
LPI 20:4(M-H)_5.06,LPI,DR_median_abundance,181480.044,106615.617,437873.125,APOE3
LPI 20:4(M-H)_5.06,LPI,DR_median_abundance,309792.253,114341.21,471753.645,APOE4
LPI 22:6(M-H)_4.95,LPI,DR_median_abundance,33077.2254,18286.9071,55340.545300000005,APOE2
LPI 22:6(M-H)_4.95,LPI,DR_median_abundance,56387.10025,19268.0868,70175.038,APOE3
LPI 22:6(M-H)_4.95,LPI,DR_median_abundance,46944.7923,16498.04105,77555.2195,APOE4
LPS 15:0(M-H)_5.28,LPS,DR_median_abundance,17717.953675,17066.600899999998,21784.86711374998,APOE2
LPS 15:0(M-H)_5.28,LPS,DR_median_abundance,27503.3325,23420.31163,30299.4516,APOE3
LPS 15:0(M-H)_5.28,LPS,DR_median_abundance,19634.821035,18086.625995,23547.529895,APOE4
LPS 18:0(M-H)_6.11,LPS,DR_median_abundance,250078.216,210546.203775,280623.898,APOE2
LPS 18:0(M-H)_6.11,LPS,DR_median_abundance,296770.893,249144.643,324365.87,APOE3
LPS 18:0(M-H)_6.11,LPS,DR_median_abundance,227444.158,168244.555,279802.199,APOE4
LPS 20:4(M-H)_5.16,LPS,DR_median_abundance,20528.8625,14448.896645,26377.55575,APOE2
LPS 20:4(M-H)_5.16,LPS,DR_median_abundance,16693.058,10514.1836,20891.59173,APOE3
LPS 20:4(M-H)_5.16,LPS,DR_median_abundance,16401.70525,11230.39085,24169.81485,APOE4
LPS 22:4(M-H)_5.67,LPS,DR_median_abundance,20582.99645,12893.676476625002,755160.5515000001,APOE2
LPS 22:4(M-H)_5.67,LPS,DR_median_abundance,28722.5816,16478.0085,59155.7204,APOE3
LPS 22:4(M-H)_5.67,LPS,DR_median_abundance,71897.70395000001,6249.20305,886239.805,APOE4
LPS 22:6(M-H)_5.05,LPS,DR_median_abundance,263954.786,158912.98287500002,396843.6335,APOE2
LPS 22:6(M-H)_5.05,LPS,DR_median_abundance,170771.62,103122.624,473287.802,APOE3
LPS 22:6(M-H)_5.05,LPS,DR_median_abundance,279489.397,91905.312,386295.71700000006,APOE4
MG 38:1(M+NH4)_13.17,MG,DR_median_abundance,42800.239,30895.784,63366.848,APOE2
MG 38:1(M+NH4)_13.17,MG,DR_median_abundance,43861.8187,24222.125,60457.743,APOE3
MG 38:1(M+NH4)_13.17,MG,DR_median_abundance,47283.11,33694.3076,59696.651,APOE4
MGDG 36:1|MGDG 16:0_20:1(M+NH4)_11.44,MGDG,DR_median_abundance,290322.6965,253413.523,337352.5800000001,APOE2
